Received,Device Name,Type,DevAddr,MAC,U/L RSSI,U/L SNR,FCnt,Datarate,ACK,Port,Frequency,MAC Command,Data
2025-10-02 11:32:46,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,12.8,614,SF10BW125,false,1,904.9,,0166000500040000000B00
2025-10-02 11:32:45,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-42,13,613,SF10BW125,false,1,903.9,,016500005423E207000007
2025-10-02 11:32:44,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,613,SF10BW500,true,0,925.1,,
2025-10-02 11:32:43,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-42,12.5,612,SF10BW125,false,1,904.5,,81643A5008070000007869
2025-10-02 11:32:42,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,612,SF10BW500,true,0,925.7,,
2025-10-02 11:32:41,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,611,SF10BW500,true,0,926.9,,
2025-10-02 11:32:41,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-38,12.8,611,SF10BW125,false,1,904.7,,0163007CD7895C80
2025-10-02 11:32:40,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,610,SF10BW500,true,0,924.5,,
2025-10-02 11:32:40,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-38,14.5,610,SF10BW125,false,1,905.1,,0162D7895C60091B000100
2025-10-02 11:32:39,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,10,609,SF10BW125,false,1,904.3,,0161000300030000000075
2025-10-02 11:32:38,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,609,SF10BW500,true,0,927.5,,
2025-10-02 11:32:37,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,608,SF10BW500,true,0,923.9,,
2025-10-02 11:32:37,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,13.8,608,SF10BW125,false,1,905.3,,0160050004000000050004
2025-10-02 11:32:36,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,13.2,607,SF10BW125,false,1,904.1,,015F000500040000000800
2025-10-02 11:32:35,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,607,SF10BW500,true,0,926.3,,
2025-10-02 11:32:34,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,606,SF10BW500,true,0,926.3,,
2025-10-02 11:32:34,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-37,12,606,SF10BW125,false,1,904.9,,015E00005423E207000007
2025-10-02 11:32:33,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-38,12.2,605,SF10BW125,false,1,904.9,,815D3A5008070000007869
2025-10-02 11:32:32,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,605,SF10BW500,true,0,926.9,,
2025-10-02 11:32:31,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,12.5,604,SF10BW125,false,1,905.1,,015C0001000072D7895C24
2025-10-02 11:32:30,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,604,SF10BW500,true,0,925.1,,
2025-10-02 11:32:29,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,603,SF10BW500,true,0,925.7,,
2025-10-02 11:32:29,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,13.2,603,SF10BW125,false,1,904.5,,015B00006BD7895C60091B
2025-10-02 11:32:28,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-38,12.8,602,SF10BW125,false,1,904.7,,015A070004000300030000
2025-10-02 11:32:27,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,602,SF10BW500,true,0,923.3,,
2025-10-02 11:32:26,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,601,SF10BW500,true,0,924.5,06,
2025-10-02 11:32:26,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,13.5,601,SF10BW125,false,1,903.9,060007,0159050004000000
2025-10-02 11:32:25,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,10,600,SF10BW125,false,1,904.3,,0158000500040000000700
2025-10-02 11:32:24,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,600,SF10BW500,true,0,927.5,,
2025-10-02 11:32:23,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,599,SF10BW500,true,0,923.9,,
2025-10-02 11:32:23,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,13,599,SF10BW125,false,1,905.3,,015700005423E207000006
2025-10-02 11:32:22,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,12.2,598,SF10BW125,false,1,904.1,,81563A5008070000007869
2025-10-02 11:32:21,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,598,SF10BW500,true,0,926.9,,
2025-10-02 11:32:20,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,597,SF10BW500,true,0,927.5,,
2025-10-02 11:32:20,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-38,13.8,597,SF10BW125,false,1,905.1,,01550067D7895C26
2025-10-02 11:32:19,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,13.2,596,SF10BW125,false,1,905.3,,0154D7895C60091B000100
2025-10-02 11:32:18,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,596,SF10BW500,true,0,923.3,,
2025-10-02 11:32:17,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,595,SF10BW500,true,0,924.5,,
2025-10-02 11:32:17,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,12.8,595,SF10BW125,false,1,903.9,,0153000300030000000061
2025-10-02 11:32:16,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,10,594,SF10BW125,false,1,904.3,,0152050004000000070004
2025-10-02 11:32:15,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,594,SF10BW500,true,0,925.7,,
2025-10-02 11:32:14,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,593,SF10BW500,true,0,923.9,,
2025-10-02 11:32:14,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,13,593,SF10BW125,false,1,904.7,,0151000500040000000C00
2025-10-02 11:32:13,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,12.8,592,SF10BW125,false,1,904.1,,015000005423E207000007
2025-10-02 11:32:12,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,592,SF10BW500,true,0,925.1,,
